round,seed,strategy,count,percentage
146,1024,exploitation,29196,0.37
147,1024,coop,25352,0.33
147,1024,defect,23168,0.3
147,1024,exploitation,29480,0.38
148,1024,coop,24480,0.31
148,1024,defect,23727,0.3
148,1024,exploitation,29793,0.38
149,1024,coop,24510,0.31
149,1024,defect,23947,0.31
149,1024,exploitation,29543,0.38
150,1024,coop,25230,0.32
150,1024,defect,22901,0.29
150,1024,exploitation,29869,0.38
151,1024,coop,23332,0.3
151,1024,defect,24224,0.31
151,1024,exploitation,30444,0.39
152,1024,coop,23841,0.31
152,1024,defect,23709,0.3
152,1024,exploitation,30450,0.39
153,1024,coop,23586,0.3
153,1024,defect,24314,0.31
153,1024,exploitation,30100,0.39
154,1024,coop,22789,0.29
154,1024,defect,25216,0.32
154,1024,exploitation,29995,0.38
155,1024,coop,21878,0.28
155,1024,defect,26454,0.34
155,1024,exploitation,29668,0.38
156,1024,coop,19964,0.26
156,1024,defect,28218,0.36
156,1024,exploitation,29818,0.38
157,1024,coop,20692,0.27
157,1024,defect,27630,0.35
157,1024,exploitation,29678,0.38
158,1024,coop,21837,0.28
158,1024,defect,26687,0.34
158,1024,exploitation,29476,0.38
159,1024,coop,22409,0.29
159,1024,defect,25978,0.33
159,1024,exploitation,29613,0.38
160,1024,coop,24152,0.31
160,1024,defect,24196,0.31
160,1024,exploitation,29652,0.38
161,1024,coop,24367,0.31
161,1024,defect,23925,0.31
161,1024,exploitation,29708,0.38
162,1024,coop,23541,0.3
162,1024,defect,25063,0.32
162,1024,exploitation,29396,0.38
163,1024,coop,24019,0.31
163,1024,defect,24489,0.31
163,1024,exploitation,29492,0.38
164,1024,coop,25018,0.32
164,1024,defect,23648,0.3
164,1024,exploitation,29334,0.38
165,1024,coop,26490,0.34
165,1024,defect,22343,0.29
165,1024,exploitation,29167,0.37
166,1024,coop,25622,0.33
166,1024,defect,23457,0.3
166,1024,exploitation,28921,0.37
167,1024,coop,27716,0.36
167,1024,defect,21341,0.27
167,1024,exploitation,28943,0.37
168,1024,coop,26393,0.34
168,1024,defect,22688,0.29
168,1024,exploitation,28919,0.37
169,1024,coop,24048,0.31
169,1024,defect,24679,0.32
169,1024,exploitation,29273,0.38
170,1024,coop,23553,0.3
170,1024,defect,25498,0.33
170,1024,exploitation,28949,0.37
171,1024,coop,23660,0.3
171,1024,defect,25524,0.33
171,1024,exploitation,28816,0.37
172,1024,coop,24551,0.31
172,1024,defect,24472,0.31
172,1024,exploitation,28977,0.37
173,1024,coop,25001,0.32
173,1024,defect,24046,0.31
173,1024,exploitation,28953,0.37
174,1024,coop,24975,0.32
174,1024,defect,24099,0.31
174,1024,exploitation,28926,0.37
175,1024,coop,25184,0.32
175,1024,defect,23564,0.3
175,1024,exploitation,29252,0.38
176,1024,coop,26005,0.33
176,1024,defect,22550,0.29
176,1024,exploitation,29445,0.38
177,1024,coop,27392,0.35
177,1024,defect,21693,0.28
177,1024,exploitation,28915,0.37
178,1024,coop,27051,0.35
178,1024,defect,22241,0.29
178,1024,exploitation,28708,0.37
179,1024,coop,26582,0.34
179,1024,defect,22358,0.29
179,1024,exploitation,29060,0.37
180,1024,coop,26681,0.34
180,1024,defect,22342,0.29
180,1024,exploitation,28977,0.37
181,1024,coop,26123,0.33
181,1024,defect,22714,0.29
181,1024,exploitation,29163,0.37
182,1024,coop,24941,0.32
182,1024,defect,23576,0.3
182,1024,exploitation,29483,0.38
183,1024,coop,26652,0.34
183,1024,defect,22342,0.29
183,1024,exploitation,29006,0.37
184,1024,coop,28161,0.36
184,1024,defect,20964,0.27
184,1024,exploitation,28875,0.37
185,1024,coop,30081,0.39
185,1024,defect,19265,0.25
185,1024,exploitation,28654,0.37
186,1024,coop,29503,0.38
186,1024,defect,19617,0.25
186,1024,exploitation,28880,0.37
187,1024,coop,29376,0.38
187,1024,defect,19877,0.25
187,1024,exploitation,28747,0.37
188,1024,coop,29264,0.38
188,1024,defect,19921,0.26
188,1024,exploitation,28815,0.37
189,1024,coop,29256,0.38
189,1024,defect,19758,0.25
189,1024,exploitation,28986,0.37
190,1024,coop,30632,0.39
190,1024,defect,18754,0.24
190,1024,exploitation,28614,0.37
191,1024,coop,29263,0.38
191,1024,defect,19943,0.26
191,1024,exploitation,28794,0.37
192,1024,coop,31614,0.41
192,1024,defect,17806,0.23
192,1024,exploitation,28580,0.37
193,1024,coop,30747,0.39
193,1024,defect,18912,0.24
193,1024,exploitation,28341,0.36
194,1024,coop,30396,0.39
194,1024,defect,19035,0.24
194,1024,exploitation,28569,0.37
195,1024,coop,31625,0.41
195,1024,defect,17562,0.23
195,1024,exploitation,28813,0.37
196,1024,coop,31640,0.41
196,1024,defect,17632,0.23
196,1024,exploitation,28728,0.37
197,1024,coop,31905,0.41
197,1024,defect,17278,0.22
197,1024,exploitation,28817,0.37
198,1024,coop,32442,0.42
198,1024,defect,16936,0.22
198,1024,exploitation,28622,0.37
199,1024,coop,31697,0.41
199,1024,defect,17640,0.23
199,1024,exploitation,28663,0.37
200,1024,coop,30178,0.39
200,1024,defect,19245,0.25
200,1024,exploitation,28577,0.37
201,1024,coop,29659,0.38
201,1024,defect,19381,0.25
201,1024,exploitation,28960,0.37
202,1024,coop,31782,0.41
202,1024,defect,17400,0.22
202,1024,exploitation,28818,0.37
203,1024,coop,29784,0.38
203,1024,defect,19090,0.24
203,1024,exploitation,29126,0.37
204,1024,coop,31246,0.4
204,1024,defect,18097,0.23
204,1024,exploitation,28657,0.37
205,1024,coop,33219,0.43
205,1024,defect,16297,0.21
205,1024,exploitation,28484,0.37
206,1024,coop,32330,0.41
206,1024,defect,16805,0.22
206,1024,exploitation,28865,0.37
207,1024,coop,33646,0.43
207,1024,defect,15921,0.2
207,1024,exploitation,28433,0.36
208,1024,coop,33452,0.43
208,1024,defect,16163,0.21
208,1024,exploitation,28385,0.36
209,1024,coop,31647,0.41
209,1024,defect,17779,0.23
209,1024,exploitation,28574,0.37
210,1024,coop,30676,0.39
210,1024,defect,18103,0.23
210,1024,exploitation,29221,0.37
211,1024,coop,30840,0.4
211,1024,defect,18333,0.24
211,1024,exploitation,28827,0.37
212,1024,coop,28406,0.36
212,1024,defect,20415,0.26
212,1024,exploitation,29179,0.37
213,1024,coop,28335,0.36
213,1024,defect,20536,0.26
213,1024,exploitation,29129,0.37
214,1024,coop,29083,0.37
214,1024,defect,20287,0.26
214,1024,exploitation,28630,0.37
215,1024,coop,28408,0.36
215,1024,defect,20266,0.26
215,1024,exploitation,29326,0.38
216,1024,coop,27960,0.36
216,1024,defect,20930,0.27
216,1024,exploitation,29110,0.37
217,1024,coop,30009,0.38
217,1024,defect,18967,0.24
217,1024,exploitation,29024,0.37
218,1024,coop,30024,0.38
218,1024,defect,19006,0.24
218,1024,exploitation,28970,0.37
219,1024,coop,30714,0.39
219,1024,defect,17792,0.23
219,1024,exploitation,29494,0.38
220,1024,coop,31162,0.4
220,1024,defect,17717,0.23
220,1024,exploitation,29121,0.37
221,1024,coop,30957,0.4
221,1024,defect,17731,0.23
221,1024,exploitation,29312,0.38
222,1024,coop,31119,0.4
222,1024,defect,17589,0.23
222,1024,exploitation,29292,0.38
223,1024,coop,31175,0.4
223,1024,defect,17699,0.23
223,1024,exploitation,29126,0.37
224,1024,coop,31196,0.4
224,1024,defect,17525,0.22
224,1024,exploitation,29279,0.38
225,1024,coop,31914,0.41
225,1024,defect,17490,0.22
225,1024,exploitation,28596,0.37
226,1024,coop,31141,0.4
226,1024,defect,17443,0.22
226,1024,exploitation,29416,0.38
227,1024,coop,31022,0.4
227,1024,defect,17820,0.23
227,1024,exploitation,29158,0.37
228,1024,coop,31503,0.4
228,1024,defect,17393,0.22
228,1024,exploitation,29104,0.37
229,1024,coop,30659,0.39
229,1024,defect,17878,0.23
229,1024,exploitation,29463,0.38
230,1024,coop,30429,0.39
230,1024,defect,18393,0.24
230,1024,exploitation,29178,0.37
231,1024,coop,30518,0.39
231,1024,defect,17968,0.23
231,1024,exploitation,29514,0.38
232,1024,coop,29328,0.38
232,1024,defect,19269,0.25
232,1024,exploitation,29403,0.38
233,1024,coop,28049,0.36
233,1024,defect,20878,0.27
233,1024,exploitation,29073,0.37
234,1024,coop,27689,0.35
234,1024,defect,21027,0.27
