round,seed,strategy,count,percentage
85,1024,exploitation,31817,0.41
86,1024,coop,25838,0.33
86,1024,defect,20592,0.26
86,1024,exploitation,31570,0.4
87,1024,coop,27192,0.35
87,1024,defect,19503,0.25
87,1024,exploitation,31305,0.4
88,1024,coop,27185,0.35
88,1024,defect,19591,0.25
88,1024,exploitation,31224,0.4
89,1024,coop,25362,0.33
89,1024,defect,21753,0.28
89,1024,exploitation,30885,0.4
90,1024,coop,26763,0.34
90,1024,defect,20550,0.26
90,1024,exploitation,30687,0.39
91,1024,coop,26574,0.34
91,1024,defect,20641,0.26
91,1024,exploitation,30785,0.39
92,1024,coop,28279,0.36
92,1024,defect,19388,0.25
92,1024,exploitation,30333,0.39
93,1024,coop,27868,0.36
93,1024,defect,19979,0.26
93,1024,exploitation,30153,0.39
94,1024,coop,30032,0.39
94,1024,defect,18286,0.23
94,1024,exploitation,29682,0.38
95,1024,coop,29695,0.38
95,1024,defect,18133,0.23
95,1024,exploitation,30172,0.39
96,1024,coop,30187,0.39
96,1024,defect,17697,0.23
96,1024,exploitation,30116,0.39
97,1024,coop,30105,0.39
97,1024,defect,17707,0.23
97,1024,exploitation,30188,0.39
98,1024,coop,30528,0.39
98,1024,defect,17125,0.22
98,1024,exploitation,30347,0.39
99,1024,coop,30372,0.39
99,1024,defect,17635,0.23
99,1024,exploitation,29993,0.38
100,1024,coop,32470,0.42
100,1024,defect,16065,0.21
100,1024,exploitation,29465,0.38
101,1024,coop,32523,0.42
101,1024,defect,15483,0.2
101,1024,exploitation,29994,0.38
102,1024,coop,35112,0.45
102,1024,defect,13751,0.18
102,1024,exploitation,29137,0.37
103,1024,coop,34742,0.45
103,1024,defect,13884,0.18
103,1024,exploitation,29374,0.38
104,1024,coop,35299,0.45
104,1024,defect,13854,0.18
104,1024,exploitation,28847,0.37
105,1024,coop,35048,0.45
105,1024,defect,13783,0.18
105,1024,exploitation,29169,0.37
106,1024,coop,34611,0.44
106,1024,defect,14175,0.18
106,1024,exploitation,29214,0.37
107,1024,coop,34836,0.45
107,1024,defect,14046,0.18
107,1024,exploitation,29118,0.37
108,1024,coop,36993,0.47
108,1024,defect,12608,0.16
108,1024,exploitation,28399,0.36
109,1024,coop,36434,0.47
109,1024,defect,13355,0.17
109,1024,exploitation,28211,0.36
110,1024,coop,36708,0.47
110,1024,defect,12989,0.17
110,1024,exploitation,28303,0.36
111,1024,coop,38643,0.5
111,1024,defect,11650,0.15
111,1024,exploitation,27707,0.36
112,1024,coop,38715,0.5
112,1024,defect,11667,0.15
112,1024,exploitation,27618,0.35
113,1024,coop,36416,0.47
113,1024,defect,13273,0.17
113,1024,exploitation,28311,0.36
114,1024,coop,36261,0.46
114,1024,defect,13276,0.17
114,1024,exploitation,28463,0.36
115,1024,coop,36136,0.46
115,1024,defect,13321,0.17
115,1024,exploitation,28543,0.37
116,1024,coop,36410,0.47
116,1024,defect,13292,0.17
116,1024,exploitation,28298,0.36
117,1024,coop,36620,0.47
117,1024,defect,12850,0.16
117,1024,exploitation,28530,0.37
118,1024,coop,37140,0.48
118,1024,defect,12406,0.16
118,1024,exploitation,28454,0.36
119,1024,coop,36281,0.47
119,1024,defect,13219,0.17
119,1024,exploitation,28500,0.37
120,1024,coop,34626,0.44
120,1024,defect,14361,0.18
120,1024,exploitation,29013,0.37
121,1024,coop,34364,0.44
121,1024,defect,14718,0.19
121,1024,exploitation,28918,0.37
122,1024,coop,35893,0.46
122,1024,defect,13759,0.18
122,1024,exploitation,28348,0.36
123,1024,coop,35059,0.45
123,1024,defect,14476,0.19
123,1024,exploitation,28465,0.36
124,1024,coop,33288,0.43
124,1024,defect,15747,0.2
124,1024,exploitation,28965,0.37
125,1024,coop,33365,0.43
125,1024,defect,15716,0.2
125,1024,exploitation,28919,0.37
126,1024,coop,33165,0.43
126,1024,defect,15927,0.2
126,1024,exploitation,28908,0.37
127,1024,coop,31742,0.41
127,1024,defect,16755,0.21
127,1024,exploitation,29503,0.38
128,1024,coop,31231,0.4
128,1024,defect,17369,0.22
128,1024,exploitation,29400,0.38
129,1024,coop,29204,0.37
129,1024,defect,19084,0.24
129,1024,exploitation,29712,0.38
130,1024,coop,28447,0.36
130,1024,defect,19900,0.26
130,1024,exploitation,29653,0.38
131,1024,coop,26197,0.34
131,1024,defect,22040,0.28
131,1024,exploitation,29763,0.38
132,1024,coop,25483,0.33
132,1024,defect,22729,0.29
132,1024,exploitation,29788,0.38
133,1024,coop,24245,0.31
133,1024,defect,23801,0.31
133,1024,exploitation,29954,0.38
134,1024,coop,24253,0.31
134,1024,defect,23936,0.31
134,1024,exploitation,29811,0.38
135,1024,coop,24271,0.31
135,1024,defect,23939,0.31
135,1024,exploitation,29790,0.38
136,1024,coop,22419,0.29
136,1024,defect,26001,0.33
136,1024,exploitation,29580,0.38
137,1024,coop,20459,0.26
137,1024,defect,28039,0.36
137,1024,exploitation,29502,0.38
138,1024,coop,20352,0.26
138,1024,defect,28079,0.36
138,1024,exploitation,29569,0.38
139,1024,coop,21098,0.27
139,1024,defect,27026,0.35
139,1024,exploitation,29876,0.38
140,1024,coop,22866,0.29
140,1024,defect,24768,0.32
140,1024,exploitation,30366,0.39
141,1024,coop,23762,0.3
141,1024,defect,23763,0.3
141,1024,exploitation,30475,0.39
142,1024,coop,24250,0.31
142,1024,defect,23030,0.3
142,1024,exploitation,30720,0.39
143,1024,coop,25350,0.32
143,1024,defect,22302,0.29
143,1024,exploitation,30348,0.39
144,1024,coop,24009,0.31
144,1024,defect,23448,0.3
144,1024,exploitation,30543,0.39
145,1024,coop,23950,0.31
145,1024,defect,23681,0.3
145,1024,exploitation,30369,0.39
146,1024,coop,25098,0.32
146,1024,defect,22695,0.29
146,1024,exploitation,30207,0.39
147,1024,coop,25642,0.33
147,1024,defect,21942,0.28
147,1024,exploitation,30416,0.39
148,1024,coop,27729,0.36
148,1024,defect,20133,0.26
148,1024,exploitation,30138,0.39
149,1024,coop,29679,0.38
149,1024,defect,18164,0.23
149,1024,exploitation,30157,0.39
150,1024,coop,29544,0.38
150,1024,defect,18292,0.23
150,1024,exploitation,30164,0.39
151,1024,coop,29149,0.37
151,1024,defect,18816,0.24
151,1024,exploitation,30035,0.39
152,1024,coop,30211,0.39
152,1024,defect,17611,0.23
152,1024,exploitation,30178,0.39
153,1024,coop,32447,0.42
153,1024,defect,16007,0.21
153,1024,exploitation,29546,0.38
154,1024,coop,34015,0.44
154,1024,defect,14837,0.19
154,1024,exploitation,29148,0.37
155,1024,coop,34401,0.44
155,1024,defect,14368,0.18
155,1024,exploitation,29231,0.37
156,1024,coop,32851,0.42
156,1024,defect,15238,0.2
156,1024,exploitation,29911,0.38
157,1024,coop,31384,0.4
157,1024,defect,16230,0.21
157,1024,exploitation,30386,0.39
158,1024,coop,31375,0.4
158,1024,defect,16129,0.21
158,1024,exploitation,30496,0.39
159,1024,coop,30911,0.4
159,1024,defect,16689,0.21
159,1024,exploitation,30400,0.39
160,1024,coop,30952,0.4
160,1024,defect,16734,0.21
160,1024,exploitation,30314,0.39
161,1024,coop,30546,0.39
161,1024,defect,17207,0.22
161,1024,exploitation,30247,0.39
162,1024,coop,30603,0.39
162,1024,defect,17192,0.22
162,1024,exploitation,30205,0.39
163,1024,coop,30364,0.39
163,1024,defect,17217,0.22
163,1024,exploitation,30419,0.39
164,1024,coop,29963,0.38
164,1024,defect,18075,0.23
164,1024,exploitation,29962,0.38
165,1024,coop,30524,0.39
165,1024,defect,17154,0.22
165,1024,exploitation,30322,0.39
166,1024,coop,32795,0.42
166,1024,defect,15643,0.2
166,1024,exploitation,29562,0.38
167,1024,coop,32800,0.42
167,1024,defect,15466,0.2
167,1024,exploitation,29734,0.38
168,1024,coop,31102,0.4
168,1024,defect,16164,0.21
168,1024,exploitation,30734,0.39
169,1024,coop,33039,0.42
169,1024,defect,14882,0.19
169,1024,exploitation,30079,0.39
170,1024,coop,32899,0.42
170,1024,defect,15193,0.19
