round,seed,strategy,count,percentage
207,1024,exploitation,28030,0.36
208,1024,coop,37336,0.48
208,1024,defect,12346,0.16
208,1024,exploitation,28318,0.36
209,1024,coop,37114,0.48
209,1024,defect,12643,0.16
209,1024,exploitation,28243,0.36
210,1024,coop,37395,0.48
210,1024,defect,12665,0.16
210,1024,exploitation,27940,0.36
211,1024,coop,35491,0.46
211,1024,defect,14221,0.18
211,1024,exploitation,28288,0.36
212,1024,coop,34686,0.44
212,1024,defect,14594,0.19
212,1024,exploitation,28720,0.37
213,1024,coop,34672,0.44
213,1024,defect,14428,0.18
213,1024,exploitation,28900,0.37
214,1024,coop,35431,0.45
214,1024,defect,14162,0.18
214,1024,exploitation,28407,0.36
215,1024,coop,35702,0.46
215,1024,defect,14021,0.18
215,1024,exploitation,28277,0.36
216,1024,coop,36188,0.46
216,1024,defect,13560,0.17
216,1024,exploitation,28252,0.36
217,1024,coop,36355,0.47
217,1024,defect,13481,0.17
217,1024,exploitation,28164,0.36
218,1024,coop,36427,0.47
218,1024,defect,13382,0.17
218,1024,exploitation,28191,0.36
219,1024,coop,37244,0.48
219,1024,defect,13118,0.17
219,1024,exploitation,27638,0.35
220,1024,coop,36965,0.47
220,1024,defect,13442,0.17
220,1024,exploitation,27593,0.35
221,1024,coop,38679,0.5
221,1024,defect,11498,0.15
221,1024,exploitation,27823,0.36
222,1024,coop,38309,0.49
222,1024,defect,11987,0.15
222,1024,exploitation,27704,0.36
223,1024,coop,38207,0.49
223,1024,defect,11881,0.15
223,1024,exploitation,27912,0.36
224,1024,coop,37793,0.48
224,1024,defect,12500,0.16
224,1024,exploitation,27707,0.36
225,1024,coop,37305,0.48
225,1024,defect,12689,0.16
225,1024,exploitation,28006,0.36
226,1024,coop,37083,0.48
226,1024,defect,12751,0.16
226,1024,exploitation,28166,0.36
227,1024,coop,37116,0.48
227,1024,defect,12828,0.16
227,1024,exploitation,28056,0.36
228,1024,coop,38279,0.49
228,1024,defect,11402,0.15
228,1024,exploitation,28319,0.36
229,1024,coop,39288,0.5
229,1024,defect,11036,0.14
229,1024,exploitation,27676,0.35
230,1024,coop,38672,0.5
230,1024,defect,11055,0.14
230,1024,exploitation,28273,0.36
231,1024,coop,38719,0.5
231,1024,defect,11177,0.14
231,1024,exploitation,28104,0.36
232,1024,coop,39331,0.5
232,1024,defect,10844,0.14
232,1024,exploitation,27825,0.36
233,1024,coop,39380,0.5
233,1024,defect,10738,0.14
233,1024,exploitation,27882,0.36
234,1024,coop,40221,0.52
234,1024,defect,10193,0.13
234,1024,exploitation,27586,0.35
235,1024,coop,42606,0.55
235,1024,defect,8497,0.11
235,1024,exploitation,26897,0.34
236,1024,coop,42558,0.55
236,1024,defect,8607,0.11
236,1024,exploitation,26835,0.34
237,1024,coop,42720,0.55
237,1024,defect,8582,0.11
237,1024,exploitation,26698,0.34
