round,seed,strategy,count,percentage
219,1024,exploitation,29989,0.38
220,1024,coop,16450,0.21
220,1024,defect,31025,0.4
220,1024,exploitation,30525,0.39
221,1024,coop,16485,0.21
221,1024,defect,30813,0.4
221,1024,exploitation,30702,0.39
222,1024,coop,16948,0.22
222,1024,defect,29889,0.38
222,1024,exploitation,31163,0.4
223,1024,coop,16898,0.22
223,1024,defect,29937,0.38
223,1024,exploitation,31165,0.4
224,1024,coop,16749,0.21
224,1024,defect,30583,0.39
224,1024,exploitation,30668,0.39
225,1024,coop,17833,0.23
225,1024,defect,29801,0.38
225,1024,exploitation,30366,0.39
226,1024,coop,17001,0.22
226,1024,defect,31151,0.4
226,1024,exploitation,29848,0.38
227,1024,coop,18253,0.23
227,1024,defect,29617,0.38
227,1024,exploitation,30130,0.39
228,1024,coop,18104,0.23
228,1024,defect,29808,0.38
228,1024,exploitation,30088,0.39
229,1024,coop,18916,0.24
229,1024,defect,28533,0.37
229,1024,exploitation,30551,0.39
230,1024,coop,17793,0.23
230,1024,defect,29967,0.38
230,1024,exploitation,30240,0.39
231,1024,coop,18145,0.23
231,1024,defect,28683,0.37
231,1024,exploitation,31172,0.4
232,1024,coop,16831,0.22
232,1024,defect,29817,0.38
232,1024,exploitation,31352,0.4
233,1024,coop,17047,0.22
233,1024,defect,29523,0.38
233,1024,exploitation,31430,0.4
234,1024,coop,17321,0.22
234,1024,defect,28710,0.37
234,1024,exploitation,31969,0.41
235,1024,coop,17609,0.23
235,1024,defect,28678,0.37
235,1024,exploitation,31713,0.41
236,1024,coop,17320,0.22
236,1024,defect,28703,0.37
236,1024,exploitation,31977,0.41
237,1024,coop,16183,0.21
237,1024,defect,29614,0.38
237,1024,exploitation,32203,0.41
238,1024,coop,16463,0.21
238,1024,defect,29142,0.37
238,1024,exploitation,32395,0.42
239,1024,coop,16265,0.21
239,1024,defect,29247,0.37
239,1024,exploitation,32488,0.42
240,1024,coop,16193,0.21
240,1024,defect,29381,0.38
240,1024,exploitation,32426,0.42
241,1024,coop,16318,0.21
241,1024,defect,29441,0.38
241,1024,exploitation,32241,0.41
242,1024,coop,16247,0.21
242,1024,defect,29418,0.38
242,1024,exploitation,32335,0.41
243,1024,coop,17753,0.23
243,1024,defect,27502,0.35
243,1024,exploitation,32745,0.42
244,1024,coop,16301,0.21
244,1024,defect,29404,0.38
244,1024,exploitation,32295,0.41
245,1024,coop,17887,0.23
245,1024,defect,27443,0.35
245,1024,exploitation,32670,0.42
246,1024,coop,19484,0.25
246,1024,defect,25538,0.33
246,1024,exploitation,32978,0.42
247,1024,coop,19452,0.25
247,1024,defect,25471,0.33
247,1024,exploitation,33077,0.42
248,1024,coop,18463,0.24
248,1024,defect,26195,0.34
248,1024,exploitation,33342,0.43
249,1024,coop,18902,0.24
249,1024,defect,24777,0.32
249,1024,exploitation,34321,0.44
250,1024,coop,18619,0.24
250,1024,defect,24855,0.32
250,1024,exploitation,34526,0.44
251,1024,coop,20436,0.26
251,1024,defect,22929,0.29
251,1024,exploitation,34635,0.44
252,1024,coop,18923,0.24
252,1024,defect,24778,0.32
252,1024,exploitation,34299,0.44
253,1024,coop,17519,0.22
253,1024,defect,25444,0.33
253,1024,exploitation,35037,0.45
254,1024,coop,16490,0.21
254,1024,defect,25945,0.33
254,1024,exploitation,35565,0.46
255,1024,coop,16297,0.21
255,1024,defect,26730,0.34
255,1024,exploitation,34973,0.45
256,1024,coop,16306,0.21
256,1024,defect,26830,0.34
256,1024,exploitation,34864,0.45
257,1024,coop,14924,0.19
257,1024,defect,28647,0.37
257,1024,exploitation,34429,0.44
258,1024,coop,16304,0.21
258,1024,defect,26812,0.34
258,1024,exploitation,34884,0.45
259,1024,coop,16172,0.21
259,1024,defect,26699,0.34
259,1024,exploitation,35129,0.45
260,1024,coop,17586,0.23
260,1024,defect,25717,0.33
260,1024,exploitation,34697,0.44
261,1024,coop,17762,0.23
261,1024,defect,24845,0.32
261,1024,exploitation,35393,0.45
262,1024,coop,16558,0.21
262,1024,defect,25662,0.33
262,1024,exploitation,35780,0.46
263,1024,coop,16775,0.22
263,1024,defect,24869,0.32
263,1024,exploitation,36356,0.47
264,1024,coop,18329,0.23
264,1024,defect,23111,0.3
264,1024,exploitation,36560,0.47
265,1024,coop,18344,0.24
265,1024,defect,23195,0.3
265,1024,exploitation,36461,0.47
266,1024,coop,16625,0.21
266,1024,defect,24885,0.32
266,1024,exploitation,36490,0.47
267,1024,coop,16833,0.22
267,1024,defect,24801,0.32
267,1024,exploitation,36366,0.47
268,1024,coop,16730,0.21
268,1024,defect,24833,0.32
268,1024,exploitation,36437,0.47
269,1024,coop,16712,0.21
269,1024,defect,24880,0.32
269,1024,exploitation,36408,0.47
270,1024,coop,16571,0.21
270,1024,defect,24837,0.32
270,1024,exploitation,36592,0.47
271,1024,coop,15270,0.2
271,1024,defect,26586,0.34
271,1024,exploitation,36144,0.46
272,1024,coop,15225,0.2
272,1024,defect,26833,0.34
272,1024,exploitation,35942,0.46
273,1024,coop,15342,0.2
273,1024,defect,26869,0.34
273,1024,exploitation,35789,0.46
274,1024,coop,15175,0.19
274,1024,defect,26713,0.34
274,1024,exploitation,36112,0.46
275,1024,coop,16463,0.21
275,1024,defect,25748,0.33
275,1024,exploitation,35789,0.46
276,1024,coop,16543,0.21
276,1024,defect,25838,0.33
276,1024,exploitation,35619,0.46
277,1024,coop,16583,0.21
277,1024,defect,25712,0.33
277,1024,exploitation,35705,0.46
278,1024,coop,16693,0.21
278,1024,defect,25623,0.33
278,1024,exploitation,35684,0.46
279,1024,coop,15051,0.19
279,1024,defect,27733,0.36
279,1024,exploitation,35216,0.45
280,1024,coop,16516,0.21
280,1024,defect,25940,0.33
280,1024,exploitation,35544,0.46
281,1024,coop,16406,0.21
281,1024,defect,25698,0.33
281,1024,exploitation,35896,0.46
282,1024,coop,16482,0.21
282,1024,defect,26025,0.33
282,1024,exploitation,35493,0.46
283,1024,coop,16804,0.22
283,1024,defect,25052,0.32
283,1024,exploitation,36144,0.46
284,1024,coop,16763,0.21
284,1024,defect,25007,0.32
284,1024,exploitation,36230,0.46
285,1024,coop,15424,0.2
285,1024,defect,25815,0.33
285,1024,exploitation,36761,0.47
286,1024,coop,15527,0.2
286,1024,defect,25745,0.33
286,1024,exploitation,36728,0.47
287,1024,coop,14150,0.18
287,1024,defect,27639,0.35
287,1024,exploitation,36211,0.46
288,1024,coop,15435,0.2
288,1024,defect,25859,0.33
288,1024,exploitation,36706,0.47
289,1024,coop,15089,0.19
289,1024,defect,26750,0.34
289,1024,exploitation,36161,0.46
290,1024,coop,16811,0.22
290,1024,defect,24860,0.32
290,1024,exploitation,36329,0.47
291,1024,coop,18107,0.23
291,1024,defect,23073,0.3
291,1024,exploitation,36820,0.47
292,1024,coop,18304,0.23
292,1024,defect,23020,0.3
292,1024,exploitation,36676,0.47
293,1024,coop,16694,0.21
293,1024,defect,24947,0.32
293,1024,exploitation,36359,0.47
294,1024,coop,15432,0.2
294,1024,defect,25838,0.33
294,1024,exploitation,36730,0.47
295,1024,coop,16622,0.21
295,1024,defect,24901,0.32
295,1024,exploitation,36477,0.47
296,1024,coop,16706,0.21
296,1024,defect,24810,0.32
296,1024,exploitation,36484,0.47
297,1024,coop,18314,0.23
297,1024,defect,23083,0.3
