round,seed,strategy,count,percentage
249,1024,coop,34472,0.44
249,1024,defect,14488,0.19
249,1024,exploitation,29040,0.37
250,1024,coop,34900,0.45
250,1024,defect,14155,0.18
250,1024,exploitation,28945,0.37
251,1024,coop,34892,0.45
251,1024,defect,14307,0.18
251,1024,exploitation,28801,0.37
252,1024,coop,34554,0.44
252,1024,defect,14741,0.19
252,1024,exploitation,28705,0.37
253,1024,coop,34312,0.44
253,1024,defect,14739,0.19
253,1024,exploitation,28949,0.37
254,1024,coop,35083,0.45
254,1024,defect,13812,0.18
254,1024,exploitation,29105,0.37
255,1024,coop,33247,0.43
255,1024,defect,15171,0.19
255,1024,exploitation,29582,0.38
256,1024,coop,34966,0.45
256,1024,defect,13954,0.18
256,1024,exploitation,29080,0.37
257,1024,coop,35097,0.45
257,1024,defect,14111,0.18
257,1024,exploitation,28792,0.37
258,1024,coop,32838,0.42
258,1024,defect,15593,0.2
258,1024,exploitation,29569,0.38
259,1024,coop,33257,0.43
259,1024,defect,15175,0.19
259,1024,exploitation,29568,0.38
260,1024,coop,31516,0.4
260,1024,defect,16338,0.21
260,1024,exploitation,30146,0.39
261,1024,coop,33242,0.43
261,1024,defect,15100,0.19
261,1024,exploitation,29658,0.38
262,1024,coop,31333,0.4
262,1024,defect,16295,0.21
262,1024,exploitation,30372,0.39
263,1024,coop,29660,0.38
263,1024,defect,17377,0.22
263,1024,exploitation,30963,0.4
264,1024,coop,30029,0.38
264,1024,defect,16800,0.22
264,1024,exploitation,31171,0.4
265,1024,coop,29846,0.38
265,1024,defect,16993,0.22
265,1024,exploitation,31161,0.4
266,1024,coop,31925,0.41
266,1024,defect,15266,0.2
266,1024,exploitation,30809,0.39
267,1024,coop,34133,0.44
267,1024,defect,14166,0.18
267,1024,exploitation,29701,0.38
268,1024,coop,36107,0.46
268,1024,defect,12504,0.16
268,1024,exploitation,29389,0.38
269,1024,coop,35976,0.46
269,1024,defect,12451,0.16
269,1024,exploitation,29573,0.38
270,1024,coop,38464,0.49
270,1024,defect,11162,0.14
270,1024,exploitation,28374,0.36
271,1024,coop,40338,0.52
271,1024,defect,10012,0.13
271,1024,exploitation,27650,0.35
272,1024,coop,42723,0.55
272,1024,defect,8916,0.11
272,1024,exploitation,26361,0.34
273,1024,coop,45114,0.58
273,1024,defect,7581,0.1
273,1024,exploitation,25305,0.32
274,1024,coop,47672,0.61
274,1024,defect,6227,0.08
274,1024,exploitation,24101,0.31
275,1024,coop,45265,0.58
275,1024,defect,7268,0.09
275,1024,exploitation,25467,0.33
276,1024,coop,45064,0.58
276,1024,defect,7544,0.1
276,1024,exploitation,25392,0.33
277,1024,coop,44777,0.57
277,1024,defect,7549,0.1
277,1024,exploitation,25674,0.33
278,1024,coop,44805,0.57
278,1024,defect,7679,0.1
278,1024,exploitation,25516,0.33
279,1024,coop,44168,0.57
279,1024,defect,7869,0.1
279,1024,exploitation,25963,0.33
280,1024,coop,44059,0.56
280,1024,defect,8339,0.11
280,1024,exploitation,25602,0.33
281,1024,coop,41540,0.53
281,1024,defect,9812,0.13
281,1024,exploitation,26648,0.34
282,1024,coop,41480,0.53
282,1024,defect,9795,0.13
282,1024,exploitation,26725,0.34
283,1024,coop,43178,0.55
283,1024,defect,8788,0.11
283,1024,exploitation,26034,0.33
284,1024,coop,45846,0.59
284,1024,defect,7320,0.09
284,1024,exploitation,24834,0.32
285,1024,coop,43434,0.56
285,1024,defect,8720,0.11
285,1024,exploitation,25846,0.33
286,1024,coop,43442,0.56
286,1024,defect,8647,0.11
286,1024,exploitation,25911,0.33
287,1024,coop,43702,0.56
287,1024,defect,8298,0.11
287,1024,exploitation,26000,0.33
288,1024,coop,44161,0.57
288,1024,defect,8308,0.11
288,1024,exploitation,25531,0.33
289,1024,coop,41446,0.53
289,1024,defect,9886,0.13
289,1024,exploitation,26668,0.34
290,1024,coop,41775,0.54
290,1024,defect,9542,0.12
290,1024,exploitation,26683,0.34
291,1024,coop,44078,0.57
291,1024,defect,8395,0.11
291,1024,exploitation,25527,0.33
292,1024,coop,44015,0.56
292,1024,defect,8348,0.11
292,1024,exploitation,25637,0.33
293,1024,coop,44336,0.57
293,1024,defect,8028,0.1
293,1024,exploitation,25636,0.33
