round,seed,strategy,count,percentage
201,1024,defect,19757,0.25
201,1024,exploitation,29100,0.37
202,1024,coop,29526,0.38
202,1024,defect,19563,0.25
202,1024,exploitation,28911,0.37
203,1024,coop,29106,0.37
203,1024,defect,19645,0.25
203,1024,exploitation,29249,0.37
204,1024,coop,30504,0.39
204,1024,defect,18607,0.24
204,1024,exploitation,28889,0.37
205,1024,coop,32714,0.42
205,1024,defect,16609,0.21
205,1024,exploitation,28677,0.37
206,1024,coop,31784,0.41
206,1024,defect,17209,0.22
206,1024,exploitation,29007,0.37
207,1024,coop,33064,0.42
207,1024,defect,16368,0.21
207,1024,exploitation,28568,0.37
208,1024,coop,32698,0.42
208,1024,defect,16605,0.21
208,1024,exploitation,28697,0.37
209,1024,coop,30822,0.4
209,1024,defect,18330,0.24
209,1024,exploitation,28848,0.37
210,1024,coop,30010,0.38
210,1024,defect,18559,0.24
210,1024,exploitation,29431,0.38
211,1024,coop,30119,0.39
211,1024,defect,18842,0.24
211,1024,exploitation,29039,0.37
212,1024,coop,27839,0.36
212,1024,defect,20863,0.27
212,1024,exploitation,29298,0.38
213,1024,coop,27730,0.36
213,1024,defect,21178,0.27
213,1024,exploitation,29092,0.37
214,1024,coop,28406,0.36
214,1024,defect,20757,0.27
214,1024,exploitation,28837,0.37
215,1024,coop,27862,0.36
215,1024,defect,20721,0.27
215,1024,exploitation,29417,0.38
216,1024,coop,27444,0.35
216,1024,defect,21520,0.28
216,1024,exploitation,29036,0.37
217,1024,coop,27576,0.35
217,1024,defect,21239,0.27
217,1024,exploitation,29185,0.37
218,1024,coop,27495,0.35
218,1024,defect,21290,0.27
218,1024,exploitation,29215,0.37
219,1024,coop,26475,0.34
219,1024,defect,22045,0.28
219,1024,exploitation,29480,0.38
220,1024,coop,26974,0.35
220,1024,defect,21822,0.28
220,1024,exploitation,29204,0.37
221,1024,coop,26703,0.34
221,1024,defect,21959,0.28
221,1024,exploitation,29338,0.38
222,1024,coop,26893,0.34
222,1024,defect,21713,0.28
222,1024,exploitation,29394,0.38
223,1024,coop,27121,0.35
223,1024,defect,21797,0.28
223,1024,exploitation,29082,0.37
224,1024,coop,26986,0.35
224,1024,defect,21680,0.28
224,1024,exploitation,29334,0.38
225,1024,coop,27580,0.35
225,1024,defect,21635,0.28
225,1024,exploitation,28785,0.37
226,1024,coop,27077,0.35
226,1024,defect,21492,0.28
226,1024,exploitation,29431,0.38
227,1024,coop,26803,0.34
227,1024,defect,21929,0.28
227,1024,exploitation,29268,0.38
228,1024,coop,27292,0.35
228,1024,defect,21585,0.28
228,1024,exploitation,29123,0.37
229,1024,coop,26389,0.34
229,1024,defect,22120,0.28
229,1024,exploitation,29491,0.38
230,1024,coop,26069,0.33
230,1024,defect,22612,0.29
230,1024,exploitation,29319,0.38
231,1024,coop,26260,0.34
231,1024,defect,22193,0.28
231,1024,exploitation,29547,0.38
232,1024,coop,25179,0.32
232,1024,defect,23573,0.3
232,1024,exploitation,29248,0.37
233,1024,coop,24033,0.31
233,1024,defect,25051,0.32
233,1024,exploitation,28916,0.37
234,1024,coop,23787,0.3
234,1024,defect,25070,0.32
234,1024,exploitation,29143,0.37
235,1024,coop,25701,0.33
235,1024,defect,23368,0.3
235,1024,exploitation,28931,0.37
236,1024,coop,25974,0.33
236,1024,defect,23241,0.3
236,1024,exploitation,28785,0.37
237,1024,coop,26131,0.34
237,1024,defect,23086,0.3
237,1024,exploitation,28783,0.37
238,1024,coop,25942,0.33
238,1024,defect,23023,0.3
238,1024,exploitation,29035,0.37
239,1024,coop,26174,0.34
239,1024,defect,22668,0.29
239,1024,exploitation,29158,0.37
240,1024,coop,28037,0.36
240,1024,defect,20827,0.27
240,1024,exploitation,29136,0.37
241,1024,coop,27617,0.35
241,1024,defect,21274,0.27
241,1024,exploitation,29109,0.37
242,1024,coop,27503,0.35
242,1024,defect,21512,0.28
242,1024,exploitation,28985,0.37
243,1024,coop,27922,0.36
243,1024,defect,21026,0.27
243,1024,exploitation,29052,0.37
244,1024,coop,28988,0.37
244,1024,defect,19897,0.26
244,1024,exploitation,29115,0.37
245,1024,coop,29619,0.38
245,1024,defect,19490,0.25
245,1024,exploitation,28891,0.37
246,1024,coop,29486,0.38
246,1024,defect,19577,0.25
246,1024,exploitation,28937,0.37
247,1024,coop,31217,0.4
247,1024,defect,17948,0.23
