round,seed,exploit,coop,defect,exploit_
362,4,12543,13514,35672,16271
363,4,11355,11826,37904,16915
364,4,11336,11989,38001,16674
365,4,11202,11831,38066,16901
366,4,11628,11056,39344,15972
367,4,11798,9813,40660,15729
368,4,11752,9811,40764,15673
369,4,11811,9946,40785,15458
370,4,11984,11153,38324,16539
371,4,11503,10120,39723,16654
372,4,11121,11073,38219,17587
373,4,11730,12426,36706,17138
374,4,11667,12284,36988,17061
375,4,11369,13557,34811,18263
376,4,10615,12717,35945,18723
377,4,10488,12604,36027,18881
378,4,10920,12124,37524,17432
379,4,10575,11332,38318,17775
380,4,10595,10843,39190,17372
381,4,10154,10092,40532,17222
382,4,10343,9840,40865,16952
383,4,10479,9841,40667,17013
384,4,10104,9190,41459,17247
385,4,10305,10096,40213,17386
386,4,10779,9364,40624,17233
387,4,10556,9491,40999,16954
388,4,9937,10808,38333,18922
389,4,10540,11614,37389,18457
390,4,10543,11625,37258,18574
391,4,10512,11679,37169,18640
392,4,10487,11644,37446,18423
393,4,10708,10646,38210,18436
394,4,10035,9620,39918,18427
395,4,9264,8767,40908,19061
396,4,9363,8640,41071,18926
397,4,9449,8619,40937,18995
398,4,10059,9482,39803,18656
399,4,9954,9612,39749,18685
400,4,10042,9449,39906,18603
401,4,9929,8374,42302,17395
402,4,9868,7693,43416,17023
403,4,10104,8555,41039,18302
404,4,9608,9550,39919,18923
405,4,9985,8605,40871,18539
406,4,9876,8632,40925,18567
407,4,9608,7510,43323,17559
408,4,9614,7599,43238,17549
409,4,9336,7253,44004,17407
410,4,9691,8236,42768,17305
411,4,9639,8298,42930,17133
412,4,9865,8363,42500,17272
413,4,10252,9151,41250,17347
414,4,10101,9158,41636,17105
415,4,10232,9231,41378,17159
416,4,10059,8315,42049,17577
417,4,9814,9511,40777,17898
418,4,10239,10364,39451,17946
419,4,9989,10711,38397,18903
420,4,9980,10648,38570,18802
421,4,9816,9716,39614,18854
422,4,9790,9618,39702,18890
423,4,9983,8659,40801,18557
424,4,10598,9612,39719,18071
425,4,10420,9645,39865,18070
426,4,11048,10939,37428,18585
427,4,11059,10903,37409,18629
428,4,10982,10988,37471,18559
429,4,10974,12043,36304,18679
430,4,11154,13032,35114,18700
431,4,11089,13129,34935,18847
432,4,11167,13042,34972,18819
433,4,11124,13084,34884,18908
434,4,11074,12967,35001,18958
435,4,11201,13048,34785,18966
436,4,11638,14551,32579,19232
437,4,11658,14451,32728,19163
438,4,11614,14651,32769,18966
439,4,12529,13133,34993,17345
440,4,12580,12876,34818,17726
441,4,11966,11803,37010,17221
442,4,11849,11756,37321,17074
443,4,12249,12662,36049,17040
444,4,12050,13626,35214,17110
445,4,11990,14124,33794,18092
446,4,12045,15443,32384,18128
447,4,12144,15425,32176,18255
448,4,11794,13621,34665,17920
449,4,12130,12591,36857,16422
450,4,12172,12310,36936,16582
451,4,12363,12525,36748,16364
452,4,12797,13611,35707,15885
453,4,12919,13400,35567,16114
454,4,13190,12993,36935,14882
455,4,13133,12863,37066,14938
456,4,12936,13084,37228,14752
457,4,13124,14029,36113,14734
458,4,12639,15106,34826,15429
459,4,13145,16612,33078,15165
460,4,12963,17828,31646,15563
461,4,13183,18825,30689,15303
462,4,13048,17467,32520,14965
463,4,13581,16165,33305,14949
464,4,13655,15244,34845,14256
465,4,13645,14821,35295,14239
466,4,13660,14791,35093,14456
467,4,13822,16382,33552,14244
468,4,13897,15894,33809,14400
469,4,13950,15920,33833,14297
470,4,14172,16731,32725,14372
471,4,14018,16646,33058,14278
472,4,14081,16244,33239,14436
473,4,13980,17925,31843,14252
474,4,14255,16166,33324,14255
475,4,13868,17504,31850,14778
476,4,14396,18076,30532,14996
477,4,13848,18779,29801,15572
478,4,13701,17200,31152,15947
479,4,14504,15882,32435,15179
480,4,14527,14283,34762,14428
481,4,13867,15365,33919,14849
482,4,13890,15375,33899,14836
483,4,14164,16155,32990,14691
484,4,13899,16486,32896,14719
485,4,13902,16452,32916,14730
486,4,13450,15390,34119,15041
487,4,13144,15154,35043,14659
488,4,13178,16532,33543,14747
489,4,12842,17988,31945,15225
490,4,13007,18252,31462,15279
491,4,13089,16787,33142,14982
492,4,12937,17092,33309,14662
493,4,13302,18133,31760,14805
494,4,13198,17115,32498,15189
495,4,13112,17258,32573,15057
496,4,13374,18178,31448,15000
497,4,13269,18437,31129,15165
498,4,13125,18647,31051,15177
499,4,13482,18842,30467,15209
500,4,13213,17914,31703,15170
501,4,13445,17724,31501,15330
502,4,13291,17569,31930,15210
503,4,13251,17533,32026,15190
504,4,13242,19218,30454,15086
505,4,13370,18928,30546,15156
506,4,13639,19310,29641,15410
507,4,13292,17586,31330,15792
508,4,13104,17685,31499,15712
509,4,13040,17957,31359,15644
510,4,13156,17797,31171,15876
511,4,13152,17786,31360,15702
512,4,12158,16486,33216,16140
513,4,12123,18102,31404,16371
514,4,12430,18346,30740,16484
515,4,12648,19509,29336,16507
516,4,12488,19658,29325,16529
517,4,12590,19583,29382,16445
518,4,12601,19583,29343,16473
519,4,12503,18008,30945,16544
520,4,12250,18087,31225,16438
521,4,12564,17631,32085,15720
522,4,12994,17005,33353,14648
523,4,13215,16985,33018,14782
524,4,12889,15664,34549,14898
525,4,12800,15946,34480,14774
526,4,13337,14255,36219,14189
527,4,13035,14566,36301,14098
528,4,13096,14927,35424,14553
529,4,13054,13650,36989,14307
530,4,13076,13611,36823,14490
