round,seed,strategy,count,percentage
33,2,coop,61142,0.25
33,2,defect,84564,0.35
33,2,exploitation,99294,0.41
34,2,coop,60860,0.25
34,2,defect,84583,0.35
34,2,exploitation,99557,0.41
35,2,coop,58941,0.24
35,2,defect,87876,0.36
35,2,exploitation,98183,0.4
36,2,coop,60381,0.25
36,2,defect,85535,0.35
36,2,exploitation,99084,0.4
37,2,coop,58683,0.24
37,2,defect,88198,0.36
37,2,exploitation,98119,0.4
38,2,coop,60613,0.25
38,2,defect,85768,0.35
38,2,exploitation,98619,0.4
39,2,coop,60789,0.25
39,2,defect,85728,0.35
39,2,exploitation,98483,0.4
40,2,coop,58900,0.24
40,2,defect,88591,0.36
40,2,exploitation,97509,0.4
41,2,coop,54251,0.22
41,2,defect,94425,0.39
41,2,exploitation,96324,0.39
42,2,coop,53871,0.22
42,2,defect,94296,0.38
42,2,exploitation,96833,0.4
43,2,coop,53426,0.22
43,2,defect,94598,0.39
43,2,exploitation,96976,0.4
44,2,coop,56527,0.23
44,2,defect,91431,0.37
44,2,exploitation,97042,0.4
45,2,coop,56523,0.23
45,2,defect,91455,0.37
45,2,exploitation,97022,0.4
46,2,coop,59678,0.24
46,2,defect,87765,0.36
46,2,exploitation,97557,0.4
47,2,coop,56773,0.23
47,2,defect,90274,0.37
47,2,exploitation,97953,0.4
48,2,coop,55613,0.23
48,2,defect,93042,0.38
48,2,exploitation,96345,0.39
49,2,coop,54218,0.22
49,2,defect,94107,0.38
49,2,exploitation,96675,0.39
50,2,coop,55071,0.22
50,2,defect,93988,0.38
50,2,exploitation,95941,0.39
1,3,coop,87716,0.36
1,3,defect,59262,0.24
1,3,exploitation,98022,0.4
2,3,coop,86534,0.35
2,3,defect,60543,0.25
2,3,exploitation,97923,0.4
3,3,coop,82841,0.34
3,3,defect,63155,0.26
3,3,exploitation,99004,0.4
4,3,coop,80077,0.33
4,3,defect,66239,0.27
4,3,exploitation,98684,0.4
5,3,coop,81095,0.33
5,3,defect,65073,0.27
5,3,exploitation,98832,0.4
6,3,coop,77453,0.32
6,3,defect,68544,0.28
6,3,exploitation,99003,0.4
7,3,coop,81214,0.33
7,3,defect,65303,0.27
7,3,exploitation,98483,0.4
8,3,coop,83064,0.34
8,3,defect,63249,0.26
8,3,exploitation,98687,0.4
9,3,coop,88244,0.36
9,3,defect,58292,0.24
9,3,exploitation,98464,0.4
10,3,coop,82915,0.34
10,3,defect,63361,0.26
10,3,exploitation,98724,0.4
11,3,coop,83134,0.34
11,3,defect,61982,0.25
11,3,exploitation,99884,0.41
12,3,coop,88787,0.36
12,3,defect,57024,0.23
12,3,exploitation,99189,0.4
13,3,coop,85622,0.35
13,3,defect,59986,0.24
13,3,exploitation,99392,0.41
14,3,coop,84814,0.35
14,3,defect,61293,0.25
14,3,exploitation,98893,0.4
15,3,coop,80014,0.33
15,3,defect,66112,0.27
15,3,exploitation,98874,0.4
16,3,coop,79969,0.33
16,3,defect,66416,0.27
16,3,exploitation,98615,0.4
17,3,coop,79960,0.33
17,3,defect,65894,0.27
17,3,exploitation,99146,0.4
18,3,coop,79219,0.32
18,3,defect,67725,0.28
18,3,exploitation,98056,0.4
19,3,coop,80725,0.33
19,3,defect,66212,0.27
19,3,exploitation,98063,0.4
20,3,coop,79967,0.33
20,3,defect,66260,0.27
20,3,exploitation,98773,0.4
21,3,coop,76616,0.31
21,3,defect,68713,0.28
21,3,exploitation,99671,0.41
22,3,coop,73679,0.3
22,3,defect,71840,0.29
22,3,exploitation,99481,0.41
23,3,coop,75893,0.31
23,3,defect,69213,0.28
23,3,exploitation,99894,0.41
24,3,coop,78796,0.32
24,3,defect,67523,0.28
24,3,exploitation,98681,0.4
25,3,coop,73804,0.3
25,3,defect,72348,0.3
25,3,exploitation,98848,0.4
26,3,coop,73766,0.3
26,3,defect,72370,0.3
26,3,exploitation,98864,0.4
27,3,coop,71947,0.29
27,3,defect,74137,0.3
27,3,exploitation,98916,0.4
28,3,coop,75528,0.31
28,3,defect,71039,0.29
28,3,exploitation,98433,0.4
29,3,coop,77374,0.32
29,3,defect,68216,0.28
29,3,exploitation,99410,0.41
30,3,coop,76314,0.31
30,3,defect,68650,0.28
30,3,exploitation,100036,0.41
31,3,coop,78836,0.32
31,3,defect,66399,0.27
31,3,exploitation,99765,0.41
32,3,coop,75795,0.31
32,3,defect,69456,0.28
32,3,exploitation,99749,0.41
33,3,coop,74948,0.31
33,3,defect,70062,0.29
33,3,exploitation,99990,0.41
34,3,coop,74706,0.3
34,3,defect,70087,0.29
