round,seed,strategy,count,percentage
154,1024,exploitation,26176,0.34
155,1024,coop,42144,0.54
155,1024,defect,9595,0.12
155,1024,exploitation,26261,0.34
156,1024,coop,40482,0.52
156,1024,defect,10638,0.14
156,1024,exploitation,26880,0.34
157,1024,coop,40680,0.52
157,1024,defect,10561,0.14
157,1024,exploitation,26759,0.34
158,1024,coop,40116,0.51
158,1024,defect,10851,0.14
158,1024,exploitation,27033,0.35
159,1024,coop,39309,0.5
159,1024,defect,11437,0.15
159,1024,exploitation,27254,0.35
160,1024,coop,41927,0.54
160,1024,defect,9794,0.13
160,1024,exploitation,26279,0.34
161,1024,coop,41976,0.54
161,1024,defect,9789,0.13
161,1024,exploitation,26235,0.34
162,1024,coop,42071,0.54
162,1024,defect,9821,0.13
162,1024,exploitation,26108,0.33
163,1024,coop,40038,0.51
163,1024,defect,11093,0.14
163,1024,exploitation,26869,0.34
164,1024,coop,37806,0.48
164,1024,defect,12613,0.16
164,1024,exploitation,27581,0.35
165,1024,coop,37164,0.48
165,1024,defect,12871,0.17
165,1024,exploitation,27965,0.36
166,1024,coop,37105,0.48
166,1024,defect,13131,0.17
166,1024,exploitation,27764,0.36
167,1024,coop,37868,0.49
167,1024,defect,12180,0.16
167,1024,exploitation,27952,0.36
168,1024,coop,35811,0.46
168,1024,defect,13926,0.18
168,1024,exploitation,28263,0.36
169,1024,coop,35519,0.46
169,1024,defect,13917,0.18
169,1024,exploitation,28564,0.37
170,1024,coop,35223,0.45
170,1024,defect,14452,0.19
170,1024,exploitation,28325,0.36
171,1024,coop,35135,0.45
171,1024,defect,14425,0.18
171,1024,exploitation,28440,0.36
172,1024,coop,34806,0.45
172,1024,defect,14817,0.19
172,1024,exploitation,28377,0.36
173,1024,coop,34912,0.45
173,1024,defect,14807,0.19
173,1024,exploitation,28281,0.36
174,1024,coop,34716,0.45
174,1024,defect,14894,0.19
174,1024,exploitation,28390,0.36
175,1024,coop,34647,0.44
175,1024,defect,15007,0.19
175,1024,exploitation,28346,0.36
176,1024,coop,34692,0.44
176,1024,defect,15073,0.19
176,1024,exploitation,28235,0.36
177,1024,coop,34736,0.45
177,1024,defect,14808,0.19
177,1024,exploitation,28456,0.36
178,1024,coop,34876,0.45
178,1024,defect,14998,0.19
178,1024,exploitation,28126,0.36
179,1024,coop,34339,0.44
179,1024,defect,15148,0.19
179,1024,exploitation,28513,0.37
180,1024,coop,34387,0.44
180,1024,defect,15329,0.2
180,1024,exploitation,28284,0.36
181,1024,coop,33814,0.43
181,1024,defect,15649,0.2
181,1024,exploitation,28537,0.37
182,1024,coop,32328,0.41
182,1024,defect,17221,0.22
182,1024,exploitation,28451,0.36
183,1024,coop,32339,0.41
183,1024,defect,16883,0.22
183,1024,exploitation,28778,0.37
184,1024,coop,32465,0.42
184,1024,defect,16766,0.21
184,1024,exploitation,28769,0.37
185,1024,coop,31922,0.41
185,1024,defect,17381,0.22
