round,seed,strategy,count,percentage
101,1024,exploitation,29211,0.37
102,1024,coop,23405,0.3
102,1024,defect,25185,0.32
102,1024,exploitation,29410,0.38
103,1024,coop,25335,0.32
103,1024,defect,23485,0.3
103,1024,exploitation,29180,0.37
104,1024,coop,26825,0.34
104,1024,defect,22070,0.28
104,1024,exploitation,29105,0.37
105,1024,coop,24872,0.32
105,1024,defect,24166,0.31
105,1024,exploitation,28962,0.37
106,1024,coop,23416,0.3
106,1024,defect,25614,0.33
106,1024,exploitation,28970,0.37
107,1024,coop,25156,0.32
107,1024,defect,23906,0.31
107,1024,exploitation,28938,0.37
108,1024,coop,24931,0.32
108,1024,defect,23879,0.31
108,1024,exploitation,29190,0.37
109,1024,coop,26317,0.34
109,1024,defect,22669,0.29
109,1024,exploitation,29014,0.37
110,1024,coop,26224,0.34
110,1024,defect,22774,0.29
110,1024,exploitation,29002,0.37
111,1024,coop,25177,0.32
111,1024,defect,24004,0.31
111,1024,exploitation,28819,0.37
112,1024,coop,25006,0.32
112,1024,defect,23975,0.31
112,1024,exploitation,29019,0.37
113,1024,coop,25086,0.32
113,1024,defect,23887,0.31
113,1024,exploitation,29027,0.37
114,1024,coop,25441,0.33
114,1024,defect,23407,0.3
114,1024,exploitation,29152,0.37
115,1024,coop,25511,0.33
115,1024,defect,23020,0.3
115,1024,exploitation,29469,0.38
116,1024,coop,25886,0.33
116,1024,defect,23053,0.3
116,1024,exploitation,29061,0.37
117,1024,coop,27416,0.35
117,1024,defect,21568,0.28
117,1024,exploitation,29016,0.37
118,1024,coop,27398,0.35
118,1024,defect,21687,0.28
118,1024,exploitation,28915,0.37
119,1024,coop,27253,0.35
119,1024,defect,21560,0.28
119,1024,exploitation,29187,0.37
120,1024,coop,27524,0.35
120,1024,defect,21610,0.28
120,1024,exploitation,28866,0.37
121,1024,coop,27297,0.35
121,1024,defect,21851,0.28
121,1024,exploitation,28852,0.37
122,1024,coop,28377,0.36
122,1024,defect,20896,0.27
122,1024,exploitation,28727,0.37
123,1024,coop,28469,0.36
123,1024,defect,20927,0.27
123,1024,exploitation,28604,0.37
124,1024,coop,30270,0.39
124,1024,defect,19112,0.25
124,1024,exploitation,28618,0.37
125,1024,coop,30188,0.39
125,1024,defect,18966,0.24
125,1024,exploitation,28846,0.37
126,1024,coop,28661,0.37
126,1024,defect,20670,0.26
126,1024,exploitation,28669,0.37
127,1024,coop,28621,0.37
127,1024,defect,20752,0.27
127,1024,exploitation,28627,0.37
128,1024,coop,29929,0.38
128,1024,defect,19426,0.25
128,1024,exploitation,28645,0.37
129,1024,coop,29346,0.38
129,1024,defect,20014,0.26
129,1024,exploitation,28640,0.37
130,1024,coop,31184,0.4
130,1024,defect,18282,0.23
130,1024,exploitation,28534,0.37
